"max","min","mean","median","var","totalvar","auc","Xmax","Xmin","Xmean","Xmedian","Xvar","Xtotalvar","Xauc","Ymax","Ymin","Ymean","Ymedian","Yvar","Ytotalvar","Yauc","cover","state","subject","control","type"
"1181","257","713.564814814815","752","95346.9770681897","4958","77065","5.38931297709924","4.27676767676768","4.67174314960741","4.63042044348851","0.0501138201957831","10.5886673774119","504.548260157601","7.76519337016575","5.48888888888889","6.69205706270108","6.70549032053316","0.365696479978271","14.9695924360382","722.742162771717","cover","static","02","bot","rub"
"825","196","433.833333333333","382.5","22437.5046728972","9089","46854","4.99086757990868","3.57757296466974","4.32817972953076","4.39945593622064","0.0909261533445666","21.6695425459871","467.443410789322","7.62938596491228","4.83812405446294","6.20874530494113","6.27130629783274","0.413316447259296","28.076175990164","670.544492933642","cover","static","02","bot","scratch"
"856","255","488.074074074074","472","20608.1439944618","8382","52712","6.32262569832402","4.39802631578947","5.40727255898046","5.373590177938","0.22823951154984","16.6830518637806","583.985436369889","7.30905077262693","5.24362606232295","6.21739479852407","6.21988067334328","0.246564751164891","22.3909654179892","671.4786382406","cover","static","02","bot","scratch"
"961","289","566.027777777778","543","23546.4197819315","8009","61131","6.50052029136316","4.51740139211137","5.48716290109495","5.55552058400856","0.136869241519378","12.3696423277377","592.613593318255","7.32656826568266","4.8112","5.98853131767203","6.0192807583309","0.334137385979644","23.3009352485316","646.76138230858","cover","static","02","bot","scratch"
"1263","262","580.62037037037","544","49520.7050017307","11221","62707","5.17657342657343","3.85549872122762","4.66826693480949","4.77866674866245","0.0927831310144159","14.8785107242505","504.172828959425","7.70900321543408","4.78217821782178","6.016988679289","5.89857377276263","0.447460244449763","22.9568311756214","649.834777363212","cover","static","02","bot","scratch"
"1263","262","580.62037037037","544","49520.7050017307","11221","62707","5.17657342657343","3.85549872122762","4.66826693480949","4.77866674866245","0.0927831310144159","14.8785107242505","504.172828959425","7.70900321543408","4.78217821782178","6.016988679289","5.89857377276263","0.447460244449763","22.9568311756214","649.834777363212","cover","static","02","bot","scratch"
"1263","262","580.62037037037","544","49520.7050017307","11221","62707","5.17657342657343","3.85549872122762","4.66826693480949","4.77866674866245","0.0927831310144159","14.8785107242505","504.172828959425","7.70900321543408","4.78217821782178","6.016988679289","5.89857377276263","0.447460244449763","22.9568311756214","649.834777363212","cover","static","02","bot","scratch"
"1263","262","580.62037037037","544","49520.7050017307","11221","62707","5.17657342657343","3.85549872122762","4.66826693480949","4.77866674866245","0.0927831310144159","14.8785107242505","504.172828959425","7.70900321543408","4.78217821782178","6.016988679289","5.89857377276263","0.447460244449763","22.9568311756214","649.834777363212","cover","static","02","bot","scratch"
"1263","262","580.62037037037","544","49520.7050017307","11221","62707","5.17657342657343","3.85549872122762","4.66826693480949","4.77866674866245","0.0927831310144159","14.8785107242505","504.172828959425","7.70900321543408","4.78217821782178","6.016988679289","5.89857377276263","0.447460244449763","22.9568311756214","649.834777363212","cover","static","02","bot","scratch"
"593","188","408.574074074074","438.5","14556.5084804431","2601","44126","6.00485436893204","4.66748768472906","5.01432136472694","4.8821871273174","0.11760412320061","12.931773967963","541.546707390509","7.58628318584071","5.33333333333333","6.67568286297601","6.63821194135451","0.406798185211005","16.8764343450845","720.973749201409","cover","static","02","bot","stroke"
"546","179","374.333333333333","401","11218.8411214953","2559","40428","5.9740932642487","4.71662763466042","5.16305668512257","5.08935600692805","0.0731688922713031","14.051568384202","557.610121993238","7.59743040685225","5.15750915750916","6.49813721151613","6.46632437330112","0.382417420666441","18.1126050480398","701.798818843742","cover","static","02","bot","stroke"
"498","169","328.462962962963","357.5","7770.49394254067","2760","35474","5.97633136094675","4.62468513853904","5.18180057888738","5.11032492037114","0.102282292580381","15.9246270395654","559.634462519837","7.41336633663366","5.15384615384615","6.44874626940319","6.54271063029998","0.340923194869511","19.3451660174438","696.464597095544","cover","static","02","bot","stroke"
"472","175","343.444444444444","370.5","7084.92211838006","2656","37092","5.84102564102564","4.73901098901099","5.18977967641572","5.12442640816795","0.0757797207396151","13.7938251418982","560.496205052898","7.38726790450928","5.37923728813559","6.57060122405648","6.65742261675928","0.303910964602086","21.4678117427149","709.6249321981","cover","static","02","bot","stroke"
"472","175","343.444444444444","370.5","7084.92211838006","2656","37092","5.84102564102564","4.73901098901099","5.18977967641572","5.12442640816795","0.0757797207396151","13.7938251418982","560.496205052898","7.38726790450928","5.37923728813559","6.57060122405648","6.65742261675928","0.303910964602086","21.4678117427149","709.6249321981","cover","static","02","bot","stroke"
"472","175","343.444444444444","370.5","7084.92211838006","2656","37092","5.84102564102564","4.73901098901099","5.18977967641572","5.12442640816795","0.0757797207396151","13.7938251418982","560.496205052898","7.38726790450928","5.37923728813559","6.57060122405648","6.65742261675928","0.303910964602086","21.4678117427149","709.6249321981","cover","static","02","bot","stroke"
"472","175","343.444444444444","370.5","7084.92211838006","2656","37092","5.84102564102564","4.73901098901099","5.18977967641572","5.12442640816795","0.0757797207396151","13.7938251418982","560.496205052898","7.38726790450928","5.37923728813559","6.57060122405648","6.65742261675928","0.303910964602086","21.4678117427149","709.6249321981","cover","static","02","bot","stroke"
"472","175","343.444444444444","370.5","7084.92211838006","2656","37092","5.84102564102564","4.73901098901099","5.18977967641572","5.12442640816795","0.0757797207396151","13.7938251418982","560.496205052898","7.38726790450928","5.37923728813559","6.57060122405648","6.65742261675928","0.303910964602086","21.4678117427149","709.6249321981","cover","static","02","bot","stroke"
"1482","257","756.583333333333","751.5","87353.3294392523","8557","81711","7.44817300521999","5.09539473684211","6.26710612308963","6.35292193012404","0.39116279807079","14.2783276100579","676.84746129368","7.39754601226994","5.97603195739015","6.73088427481855","6.7405943307524","0.114091201651639","12.2465184788156","726.935501680404","cover","static","02","bot","tickle"
"1428","205","646.027777777778","670","75387.7842679128","9171","69771","7.66666666666667","3.24649859943978","5.09057562045729","4.77783524099548","1.3368840135705","20.3054948449103","549.782167009387","6.96172248803828","5.25295508274232","5.98131755016986","5.95154375639075","0.1527641960681","15.6045396619097","645.982295418345","cover","static","02","bot","tickle"
"1172","229","656.768518518518","614.5","63094.1234856352","7261","70931","5.68060836501901","3.22990844354018","4.1917810019442","4.20643142415571","0.306343004279903","18.5052351430856","452.712348209973","7.21621621621622","5.42657342657343","6.47283507593787","6.42659826768406","0.161776088125217","14.5794270734133","699.06618820129","cover","static","02","bot","tickle"
"759","257","425.092592592593","409","9966.77639321564","5304","45910","5.50877192982456","4.40802675585284","4.89081604805669","4.90792200354056","0.0532492678073805","15.6136871516257","528.208133190123","6.85606060606061","5.41509433962264","6.19797017302411","6.25352147852148","0.103854903113209","15.031355162899","669.380778686604","cover","static","02","bot","tickle"
"759","257","425.092592592593","409","9966.77639321564","5304","45910","5.50877192982456","4.40802675585284","4.89081604805669","4.90792200354056","0.0532492678073805","15.6136871516257","528.208133190123","6.85606060606061","5.41509433962264","6.19797017302411","6.25352147852148","0.103854903113209","15.031355162899","669.380778686604","cover","static","02","bot","tickle"
"759","257","425.092592592593","409","9966.77639321564","5304","45910","5.50877192982456","4.40802675585284","4.89081604805669","4.90792200354056","0.0532492678073805","15.6136871516257","528.208133190123","6.85606060606061","5.41509433962264","6.19797017302411","6.25352147852148","0.103854903113209","15.031355162899","669.380778686604","cover","static","02","bot","tickle"
"759","257","425.092592592593","409","9966.77639321564","5304","45910","5.50877192982456","4.40802675585284","4.89081604805669","4.90792200354056","0.0532492678073805","15.6136871516257","528.208133190123","6.85606060606061","5.41509433962264","6.19797017302411","6.25352147852148","0.103854903113209","15.031355162899","669.380778686604","cover","static","02","bot","tickle"
"759","257","425.092592592593","409","9966.77639321564","5304","45910","5.50877192982456","4.40802675585284","4.89081604805669","4.90792200354056","0.0532492678073805","15.6136871516257","528.208133190123","6.85606060606061","5.41509433962264","6.19797017302411","6.25352147852148","0.103854903113209","15.031355162899","669.380778686604","cover","static","02","bot","tickle"
"1249","981","1133.84259259259","1125.5","2976.75069228107","2019","122455","4.76877470355731","4.2522671063479","4.52866920752913","4.58655957764377","0.0172501969398043","4.56454008782517","489.096274413146","6.62031107044831","6.38840830449827","6.49212582609197","6.48915440340397","0.00178511682977199","4.78956106118951","701.149589217932","none","dynamic","02","bot","constant"
"1315","1059","1204.08333333333","1206","2854.71261682243","2523","130041","4.75040128410915","4.26281529698942","4.54397189395756","4.58683223322719","0.0139289944710505","4.32475248799022","490.748964547416","6.58448979591837","6.32157506152584","6.44902214455054","6.45303066711618","0.0034751766560378","4.76631368273313","696.494391611459","none","dynamic","02","bot","constant"
"1370","1140","1265.21296296296","1261","2616.86076497058","2079","136643","4.75561312607945","4.253003003003","4.53623104132946","4.59595985649788","0.0205206617286608","4.36368606144207","489.912952463582","6.58587360594796","6.36585365853659","6.46626301954258","6.46458119862185","0.00213373789665863","4.7197633775126","698.356406110599","none","dynamic","02","bot","constant"
"1454","1118","1296.68518518519","1299.5","9402.89061959155","2011","140042","4.83087027914614","4.28387096774194","4.55587659017961","4.46054942502163","0.03275572343247","4.20294046667148","492.034671739397","6.58709677419355","6.23591549295775","6.42456481331608","6.43524754815077","0.00520478435302097","4.34687436527925","693.852999838137","none","dynamic","02","bot","constant"
"1454","1118","1296.68518518519","1299.5","9402.89061959155","2011","140042","4.83087027914614","4.28387096774194","4.55587659017961","4.46054942502163","0.03275572343247","4.20294046667148","492.034671739397","6.58709677419355","6.23591549295775","6.42456481331608","6.43524754815077","0.00520478435302097","4.34687436527925","693.852999838137","none","dynamic","02","bot","constant"
"1454","1118","1296.68518518519","1299.5","9402.89061959155","2011","140042","4.83087027914614","4.28387096774194","4.55587659017961","4.46054942502163","0.03275572343247","4.20294046667148","492.034671739397","6.58709677419355","6.23591549295775","6.42456481331608","6.43524754815077","0.00520478435302097","4.34687436527925","693.852999838137","none","dynamic","02","bot","constant"
"1454","1118","1296.68518518519","1299.5","9402.89061959155","2011","140042","4.83087027914614","4.28387096774194","4.55587659017961","4.46054942502163","0.03275572343247","4.20294046667148","492.034671739397","6.58709677419355","6.23591549295775","6.42456481331608","6.43524754815077","0.00520478435302097","4.34687436527925","693.852999838137","none","dynamic","02","bot","constant"
